name_en,name_sa,Nose_CenterShoulders_CenterHips,LeftHip_LeftShoulder_LeftElbow,RightHip_RightShoulder_RightElbow,LeftShoulder_LeftElbow_LeftWrist,RightShoulder_RightElbow_RightWrist,LeftShoulder_CenterShoulders_Nose,RightShoulder_CenterShoulders_Nose,LeftIndex1_LeftWrist_LeftElbow,RightIndex1_RightWrist_RightElbow,LeftShoulder_LeftHip_LeftKnee,RightShoulder_RightHip_RightKnee,LeftHip_LeftKnee_LeftAnkle,RightHip_RightKnee_RightAnkle,LeftKnee_LeftAnkle_LeftFootIndex,RightKnee_RightAnkle_RightFootIndex,LeftElbow_CenterShoulders_RightElbow,LeftKnee_CenterHips_RightKnee
Child's pose,,103.89403843938089,133.75369684172472,161.8650312480376,126.78436202653819,160.86236436170532,73.41167244723869,106.5883275527613,163.4026573497966,153.10931290596733,95.1579385477242,34.65285799237997,108.1268434951911,41.93028360363248,169.01343506445517,170.48033220942867,109.77070702088687,106.30035428792087
Child's pose,,107.10171586557057,138.34526062688573,162.9206224702636,121.89838182097418,151.06031072882092,68.09630745124598,111.90369254875402,156.4340450031722,131.85973820323855,68.79870076673468,40.193367595841295,95.9254701498298,63.24420669558741,151.29786351321877,141.90406548153877,92.08250001507945,63.83805012244724
Child's pose,,116.31025716934664,105.38444076757736,108.27363030839896,111.38673094357586,96.14056901415522,25.26382905067779,154.7361709493222,127.82931245611763,161.89854504726335,66.43564627616895,61.69515243084054,48.273280997699956,55.84514722686593,146.61058028950683,133.73707039028437,100.45859746981968,57.01412766989333
Child's pose,,82.37962970931265,125.6946372729418,159.1369557111511,128.82831662814357,163.15319878186168,56.382777195294686,123.61722280470532,132.87707413775135,164.15810151521163,76.16283019302895,61.26732921241965,108.71313543684396,91.72435929430085,166.40532920551138,142.0621235926335,99.35894794136858,72.77343857261083
Child's pose,,99.25875343625287,123.77757100271084,173.2012675014945,130.32429011115045,167.25646800440725,88.7802251209154,91.21977487908461,163.14497335427083,147.27693688365738,86.05913798092189,34.343472048358684,118.5517333205846,69.67393384295615,164.50878832837236,165.17537434734632,78.71441682484206,76.28685885426334
Child's pose,,96.97236104100338,120.71269619901186,146.76712046809797,93.92901955505026,124.23365379869087,81.74971896942088,98.25028103057912,161.69985762884465,104.61083070616006,42.51117718324086,31.6454228821301,84.4702257796234,45.87993890187022,172.97130097535413,173.24215090228722,139.89800721975698,108.8545194701527
Child's pose,,105.58174720752496,145.303276873876,141.95247645174916,112.81684468418699,121.58012289880938,85.94246501271726,94.05753498728274,114.68930988609938,145.57345549695282,26.267185105316337,29.758986188850134,46.172314095430664,58.27978055105057,154.54443906821055,159.90320557695588,120.88704031556168,71.57982479710924
Child's pose,,94.08670463875792,147.44415434863677,155.48415121025712,153.82115366334878,140.97785137197914,106.87400633663778,73.12599366336222,161.30305920371808,165.8268434305343,29.63280926220015,57.82561713701103,22.047818932838016,55.68194280704277,159.48369780694273,161.93698965379926,56.686283107090006,69.4256568723308
Child's pose,,82.48193377792701,148.09448297367197,128.9858239331442,97.11684178747407,111.26492355608258,63.8043273732558,116.19567262674421,116.14238836881046,130.57572825581104,25.05657932124088,27.96370401886599,48.04828466563776,76.29124112067602,174.26096960533772,173.8906204977347,131.5549433866859,92.69345402236434
Child's pose,,108.13430995255388,160.65283459921082,131.53167609421678,109.88527513379539,112.84573271439271,94.05662309756856,85.94337690243144,93.77187412663615,151.81836872964038,38.4504519747535,42.82229677522491,45.184796581361,64.35065840995497,155.05482937826494,157.42995411139754,131.33996178258795,82.74628573147663
Child's pose,,130.99521364316905,141.74784324115942,156.86141208920859,135.6279691326595,135.48753717723739,68.03934975920366,111.96065024079635,135.3497338206293,106.78432500288042,48.94908892278491,41.11015187500875,79.37439710648852,36.409381391454666,152.04037539135217,152.77647424771055,97.64699340548856,98.95320797974937
Child's pose,,82.32737927418313,154.8595213160264,139.8236350564219,148.17762389729106,128.7471002375319,123.8311947979328,56.16880520206722,163.73681946822293,165.03452237701603,20.018656389408694,55.13237285281204,30.902557218732053,74.78044711361943,170.73846664218212,176.43682041411898,122.48154548773151,98.6983517391612
Child's pose,,119.15998753708669,161.75027555266743,148.7232328769665,122.06202669258289,114.82975071002505,78.36901800530039,101.63098199469962,113.17072572363337,160.8158173731164,41.79737029620337,43.062407369448344,71.6029379655949,83.85007763989542,148.82076156143484,153.83872647564962,110.98533762035633,61.96455119325346
Child's pose,,94.57309276389194,133.88846675469324,169.1819060512518,126.53709058761584,174.97213018546745,62.725987408949905,117.27401259105011,138.43287199048694,140.67417310576033,72.34541014891262,51.1413721149818,69.79862944546561,48.25822353283043,132.36044027546933,122.82469744919369,94.3134807687378,60.16853833582715
Child's pose,,90.18873912146246,164.7684470803059,133.4075686604747,153.39859782177845,131.88628531194206,113.35131427804674,66.64868572195327,159.2500134581222,152.06034646009866,55.85703616741384,75.22127038470816,77.86495753074938,107.49089683921578,154.77502467092674,166.09326498770167,76.25151774473791,47.692538051052935
Child's pose,,51.42470459759267,147.96268697975788,125.18610997637732,155.88448067895953,138.41035772854028,127.6025040985463,52.39749590145371,177.4276051799526,171.25529156525604,39.14041129307571,75.72282914039411,32.45855860855111,68.18776738062154,164.5655628387796,171.12942006490968,93.92711655445082,89.48670610739507
Child's pose,,98.76651587316948,133.2327807467139,138.22903335441748,114.139223152944,122.42249442567275,76.57746236427779,103.42253763572222,115.76316206509355,144.6587509462058,27.463268905768167,28.714929648710655,47.3598132876444,59.83193330114668,154.3185492917633,154.99363818093832,124.76695189636072,75.85789637581954
Child's pose,,111.25369830650811,129.36950091712927,153.70940169126465,103.4359290764986,133.21261548036412,87.71818278721113,92.28181721278888,163.97319183297077,122.55293460344097,42.52853773800106,21.97748170263498,65.7860441418596,35.41185723987692,159.5162003784323,163.77476018969566,130.1478391179814,93.8574816431952
Child's pose,,,,,,,,,,,,,,,,,,
Child's pose,,105.38464804278325,133.55374602043452,144.44766540487993,106.06646291854915,124.4862845569164,95.25087995465474,84.74912004534526,98.78777999839457,132.76955122155886,30.705198487378123,28.160442167990603,53.33920763829335,68.03633478312128,158.14939609958057,170.37600426641433,116.87952894020947,64.78192826861307
Child's pose,,89.44802273949968,160.50071056198556,115.12290200757182,160.66719532108962,129.70668753489562,80.02850894566315,99.97149105433685,141.70236271178877,146.9272832863245,56.4429304492668,75.16779765182474,58.493670397633664,70.38054310513043,156.7005583476022,156.27856273095335,107.05019624816572,49.49776050870732
Child's pose,,79.75100286748709,123.82731537948976,158.63891301495323,120.60597423086259,156.0322031836469,61.76354047704317,118.23645952295685,165.49994447509584,173.9710000160717,61.93888717763593,35.535661454536275,73.1374341523421,45.12920595337083,165.15935121274168,165.53422410754217,105.69961409996236,74.82545042186655
Child's pose,,102.13840790405196,124.06043222028308,143.17363701546947,87.95102455662338,121.24511201488238,89.41643932681835,90.58356067318165,160.76465071507366,100.4872187849775,34.663437862378764,28.691524410045332,80.95584101964404,42.66485287504857,172.7059758019715,172.84339097563222,141.0413893854667,107.99190701149456
Child's pose,,107.4939878805955,151.86580373152674,149.63071143342626,126.06252275503198,130.60963825796344,84.38804764724394,95.61195235275608,121.34199983276868,130.18206029470426,25.54713165957012,27.40734729316463,44.37799371037764,50.057215799633035,162.23320374878026,168.37410645815262,105.02286671557025,58.423220848342574
Child's pose,,105.3995796216417,130.16119561919052,145.43985474328232,104.50784907834276,110.44325180697813,101.8121035123262,78.18789648767381,152.65877121255377,108.6376296568538,35.38969432043613,23.85890995326069,59.46240978821708,45.60437853195994,153.15844397763743,156.38317566778488,132.64609402526213,87.92676684995406
Child's pose,,107.20166974195894,132.52292147267025,139.6412859853998,108.20836549380785,103.16386349857315,72.59749875909772,107.40250124090228,97.44158691826405,161.8460997272362,32.54656938470751,32.01719277408761,53.292800131233605,73.96119390292715,159.19494097259195,159.0883158488937,132.11591666635803,88.00960764096335
Child's pose,,90.05765095371699,135.12106051728904,132.0783131806375,99.610772084514,112.1844046058361,87.19243050885993,92.80756949114007,119.30962156674214,134.47411961875383,31.803453284043535,37.27973047863716,47.33259269037243,54.87357326482256,172.28225790287047,169.9039044000453,129.50858137002615,82.3170235522301
Child's pose,,90.18873912146246,164.7684470803059,133.4075686604747,153.39859782177845,131.88628531194206,113.35131427804674,66.64868572195327,159.2500134581222,152.06034646009866,55.85703616741384,75.22127038470816,77.86495753074938,107.49089683921578,154.77502467092674,166.09326498770167,76.25151774473791,47.692538051052935
Child's pose,,119.92352871453696,154.15230749669243,162.75171255898556,128.96585967921442,137.24015979046052,85.43108926367793,94.56891073632208,169.56519873397684,125.29232028522311,51.346313310905664,25.270619905402476,67.95725898723457,39.24170192792372,161.45962175011283,161.60605602430928,96.79181797205392,80.84421260698187
Child's pose,,89.8526176568305,145.33641364923892,143.5027578874987,118.36148421991213,110.59613944177121,77.54821911643157,102.45178088356845,163.71450782746723,116.56994491555272,34.89367402479362,31.502320516390974,65.70686730847487,46.67029843564588,168.54475071417863,166.55535788348593,125.5809517634947,83.70596157372351
Child's pose,,115.22973020593886,143.85162892679983,149.3948045009104,108.05145403874525,99.67192057480408,83.04917206571933,96.95082793428068,113.02204183841002,162.8639946979719,32.06844401682648,31.37003732209375,55.77231623642582,77.96555770097468,168.9356667543829,171.5952621074195,125.56002270811729,84.74829831181687
Child's pose,,153.01671392556298,155.90314980360574,149.95082086880456,123.5810169687168,115.59057540580392,75.54273991331719,104.45726008668282,118.58179558628714,163.0675007623591,23.074278140365895,38.03966328521958,38.3159709437496,70.93989002035804,149.27359514682976,157.20416837186013,122.42249807651443,92.58329209851325
Child's pose,,129.1056018566983,138.6278849689044,153.2443029292628,135.28558692143213,135.1244748766165,83.88860892667046,96.11139107332956,140.44862326158895,148.06731161261953,21.094101739315782,21.58359746173131,47.54679948562576,56.37809827788021,156.8435374302753,158.46501401006665,112.70752434232736,65.28717937979097
Child's pose,,89.64123007310793,135.14433216257044,137.31352106404213,101.4202729546007,96.7965062837039,114.20731023858971,65.7926897614103,149.2902050021466,84.86816243386149,45.85058621506199,46.40121150336288,59.81365767825219,50.23737403845848,159.95267975349628,155.77790581441525,118.18678268027143,77.52318995063686
Child's pose,,105.45424020379745,145.72508956600134,151.89202142764333,95.42522578935265,112.72315825756407,66.81894686705175,113.18105313294826,94.07306539000905,156.15071551949,30.407872145045335,26.280678987914172,50.13175643487933,64.61539101949504,169.8268537353535,171.4859157536026,128.45718451433837,83.60763096885262
Child's pose,,76.26653553093503,133.4281631198118,133.72793646148347,130.63438147062325,112.82179727340838,93.16686631008899,86.83313368991101,153.28784827178225,136.2445899298391,32.88495747170889,32.798134102905124,69.91957072578319,46.05911906444263,172.55859617892935,172.34538737450762,129.42837576220052,89.57349961371798
Child's pose,,105.67967903649685,148.36980691117395,135.6193162738382,107.31554494815707,96.12422678201854,87.48926481809758,92.51073518190242,112.3379707742589,170.03780718464398,27.491109573952343,31.981521679229836,48.04357563102271,80.13466382752796,168.43005244619178,169.73332445046083,139.04641362277323,100.5527893003777
Child's pose,,105.38464804278325,133.55374602043452,144.44766540487993,106.06646291854915,124.4862845569164,95.25087995465474,84.74912004534526,98.78777999839457,132.76955122155886,30.705198487378123,28.160442167990603,53.33920763829335,68.03633478312128,158.14939609958057,170.37600426641433,116.87952894020947,64.78192826861307
Child's pose,,153.01671392556298,155.90314980360574,149.95082086880456,123.5810169687168,115.59057540580392,75.54273991331719,104.45726008668282,118.58179558628714,163.0675007623591,23.074278140365895,38.03966328521958,38.3159709437496,70.93989002035804,149.27359514682976,157.20416837186013,122.42249807651443,92.58329209851325
Child's pose,,109.10046029334181,155.70355837851946,111.04711676197722,124.13279854715053,89.53253520683833,79.60296717862894,100.39703282137107,104.59667224677516,167.5726049531768,42.952829618396486,57.52700328661237,49.17763364673495,76.73536136077018,148.96706569975447,156.20323528898314,133.2272817920299,87.56514984311478
Child's pose,,101.29288035268078,135.27064535443657,137.29157114766275,115.65614113033607,97.75939438587336,63.59313556522522,116.40686443477477,113.38852813049756,168.58314026190195,27.29561122969168,30.573645418857886,44.97041962651513,60.14605457654613,160.24094648478896,162.89663969963544,132.1412038434278,84.17280444356743
Child's pose,,111.6477163358424,113.87827900957085,106.6056937632587,104.59530999701728,100.85128074166401,98.78815380954514,81.21184619045488,153.51891084868976,165.71779642602306,53.41961131081476,42.49141451418751,36.69249812893477,41.33039968180577,173.8598515172333,164.8629115723861,66.8109930384207,67.08868097923045
Child's pose,,148.39056059381028,147.5652535192987,152.70897579698547,98.6680221115779,122.18483278652116,111.22204072914808,68.77795927085192,177.10986373186722,113.55551588831652,39.37938752646213,25.758004067548914,75.31251298290881,37.83697886426911,162.95466438302105,162.03461314238703,126.68622731921074,104.12364077066032
Child's pose,,116.07190162768376,146.5109234202914,130.90228023612693,105.76162428453353,115.15914315880956,89.74660655413975,90.25339344586027,159.00499489974996,120.31840480446907,32.23870514523167,34.11475842400691,74.48124259030179,60.77465879004947,171.1414865445166,168.21769171790993,117.41594591474946,71.33059815446022
Child's pose,,146.7017651224005,130.7624942700491,158.08732566332128,97.9893341098337,138.86547158786362,97.25721828754777,82.74278171245223,177.0088763599552,140.08968239761248,53.953621119576525,26.485684432050483,72.39436537046157,40.721708182674256,157.16337751790948,161.2612187904358,132.97669326044877,106.20450859475821
Child's pose,,99.04979886168705,142.66008800562847,141.22185262631209,92.80223155050209,105.92321717580118,84.39935426264488,95.60064573735512,160.53015636544745,129.89603407998104,32.88949873648861,30.124671584858792,82.38160968191409,49.147360298744495,175.12985457272174,173.52432124203514,138.8716115963129,103.88704807661975
Child's pose,,128.78981416077477,166.5196606181631,158.69910598473808,138.7316904673181,135.05615894424176,85.8092209858008,94.1907790141992,133.62233070567558,99.45091413708283,33.38802229735021,34.851450202252664,62.46663882527214,54.05376624464787,166.41128097738124,169.22323694882263,97.54250978518988,68.04523992399095
Child's pose,,104.65062745460389,156.70450168953104,141.28922200538562,138.60921226345874,112.79223311353277,113.73533230779134,66.26466769220868,125.38687977508035,171.1520037132382,35.67517617472869,43.47388575700716,42.79322549596252,57.92738153664013,149.46147151314912,155.19679940693848,124.89601200195591,74.07920600687656
Child's pose,,88.88486126151193,145.00112597857589,138.59418100368626,125.14664067244948,126.68987711555745,107.14563083165625,72.85436916834375,142.1500903359754,118.57657167697815,29.381216664241965,31.28444300460211,40.1652935576316,38.551138587025136,177.14929695437334,169.91244586057894,113.00668829268307,57.760150851073114
Child's pose,,107.26301563480888,132.44131643992694,136.57682128653204,115.35339698435673,131.52428309799836,103.16585112520391,76.8341488747961,135.99357399782036,154.98859595865284,27.102717848775242,26.881446898723183,42.74180964265522,53.946835374495585,161.81917031935913,166.41713614949794,107.82928737317724,63.9313889060818
Child's pose,,111.4135609820344,138.69021374729084,156.23100942862203,121.25893627697846,152.73187090781062,81.24466920126495,98.75533079873506,149.3222275172868,129.49749359473518,38.50029843457425,37.017639845436356,55.00757690315829,37.851686292265676,156.76245509555923,156.94565681840024,130.61163439404262,78.86965101088424
Child's pose,,72.62697744395658,142.68363880943258,155.80237003932606,122.78542056810302,152.02470945294434,41.678178357945654,138.32182164205435,174.89342188362755,162.14311813465855,56.087657314311166,18.766893948540993,73.79935708133014,24.31839926981799,170.0913075362445,170.39378366363601,121.99878783687898,102.5950544971895
Child's pose,,87.30317718503599,138.23932370062994,140.1777149657265,103.89286918999021,135.35114383913265,83.23496037281348,96.76503962718652,121.0499728431548,134.32799325289207,40.763020877874276,39.65460263092216,47.97779783799267,60.430347027240565,155.51902297170653,161.5691220454689,118.44813538120232,70.44436072699713
high plank,,171.9302257140429,96.53016135229466,60.91153595719372,171.37479793426584,143.47934557820514,43.26943713187673,136.73056286812326,122.3724711966613,116.85561243737094,167.11830050558058,170.7649514455902,170.03569065532238,170.68307084110154,47.97854893469421,53.28478104799037,96.08586591605388,15.848265152853756
high plank,,153.7039165682863,58.45128912793551,59.91781257733085,109.14263039328311,171.6653318084249,94.40894564062401,85.59105435937599,142.2892317665845,94.32738943540559,140.39263640130926,150.68148448951334,170.18003286111758,174.5569349007424,76.6680689688924,64.98684920046009,103.6248118402147,24.30551387117337
high plank,,142.44247021124653,60.742542159253325,68.89770382945996,123.52377010044891,138.83396557200686,107.76767687258278,72.23232312741722,117.56739592753684,88.87312188813046,158.7520764611375,169.5100080613265,158.44596902174078,170.24338546577462,62.198952359057245,62.47944268251575,125.77139508933743,54.362217579628826
high plank,,162.36048059001058,93.91119952715628,95.20692615250601,149.94756353706796,122.08550354139886,74.94920479371306,105.05079520628694,89.98236649316017,138.05916340430085,133.45415995373997,124.17405231558224,178.75880958692616,153.20181742023587,89.76239348277468,88.41787995559534,117.03246259145713,56.93206576566812
high plank,,158.48731684481456,63.4867533601939,81.5448348960041,128.98825297486292,162.3736158925685,111.4344324304385,68.5655675695615,137.9710312625076,100.42130701281417,175.13447050893572,144.77860524513585,149.59641902108277,162.65020602306805,85.15794845652565,87.76987275152031,114.65110718688241,72.81982066173812
high plank,,152.9212717928921,75.49191501059694,72.12271647170016,163.1613385883215,167.47768609035134,67.62455406779321,112.37544593220679,82.23943233735523,95.66293693922007,163.84449708148938,159.24594536209506,178.56621004125014,167.2229297773306,106.08909469080855,109.67487318566143,86.83353536400129,40.767934294066215
high plank,,157.6897294317331,53.575554441705144,74.28054871046005,120.8245847692648,155.1691736817966,112.61500421405493,67.38499578594508,138.26563653245864,81.84410959694678,154.58879970644432,171.94839966443297,164.61610129087967,172.72506697499136,68.25332806901594,65.74057297781455,118.77138406299139,68.65160827951586
high plank,,151.13432901521395,66.78344685913677,67.60884676062541,136.72703109860498,165.62120003047838,113.52313657507467,66.47686342492534,133.926709987633,82.13064258955838,145.5407548681507,170.72844479751038,169.17187740763882,166.95127909626447,90.64212391576433,99.50618382052087,91.41520939284979,65.03398831771868
high plank,,159.50549383566394,85.32474050288116,77.44151029240331,159.3748916947362,132.94429540579594,76.27239139022993,103.72760860977009,98.37603107780896,139.68506571349337,150.36928116383928,145.34916457561948,170.16540358563802,154.21879183100828,82.73340783975759,86.08755763872612,104.31285705738367,56.80806144747015
high plank,,145.05392925765085,83.06627890900066,81.93732388257236,148.9799946586153,161.17470248467816,82.04216931466824,97.95783068533177,84.10891885076778,107.64290000968344,144.27693115415016,144.26589733284607,174.16125920339908,161.93184881692198,110.51578278354148,105.65321943889624,106.52175673063738,74.08569557820422
high plank,,152.9212717928921,75.49191501059694,72.12271647170016,163.1613385883215,167.47768609035134,67.62455406779321,112.37544593220679,82.23943233735523,95.66293693922007,163.84449708148938,159.24594536209506,178.56621004125014,167.2229297773306,106.08909469080855,109.67487318566143,86.83353536400129,40.767934294066215
high plank,,157.80158892896998,55.590020768308634,83.76594405621643,140.15146143893074,79.63604314897088,72.10338050056427,107.89661949943573,66.60561272686836,142.59497808998694,157.10426418902784,109.6726916404879,176.993200750027,167.90541743893078,52.909493584415934,70.07175417691113,139.21806285174156,64.76792460391687
high plank,,153.94989317440823,106.91684520642613,122.95201127571626,131.66025156173268,167.16117221599035,102.90383930043606,77.09616069956395,137.46093267021246,118.91505620444298,118.1161209542476,108.85370825246868,139.76051064117618,153.61987686811847,89.77227902556614,91.36269189433493,124.2137115214494,69.66682114968391
high plank,,160.38006935050205,86.21510461330305,66.3682144177656,130.39502452906936,107.52172084859023,69.76191331649255,110.23808668350746,84.37955333767482,143.64157540384974,171.54635918687322,151.4275910125023,174.38476060905444,166.05191393984882,58.45260715413318,62.902401814274654,140.30548166771453,78.76250810860849
high plank,,145.05392925765085,83.06627890900066,81.93732388257236,148.9799946586153,161.17470248467816,82.04216931466824,97.95783068533177,84.10891885076778,107.64290000968344,144.27693115415016,144.26589733284607,174.16125920339908,161.93184881692198,110.51578278354148,105.65321943889624,106.52175673063738,74.08569557820422
high plank,,138.03406884752107,75.63705904289338,73.10403253875222,151.13053274733554,157.62631514422813,107.76972921606048,72.23027078393952,114.90910772294902,93.57630554034941,141.9801102407256,158.9785100642406,161.42781440499414,168.4389720118189,95.50967544776033,98.93976922437993,91.82475026736275,53.65030003344262
high plank,,155.4468612591875,80.50976237014393,71.34437216629681,158.16052252087076,121.9181782725087,78.56836973009965,101.43163026990035,93.48022602766015,147.6832689239568,156.41456885134264,139.89543315441395,172.03572172083037,160.0233004454489,65.5282474390704,72.51401781625312,103.18659637874418,39.3477013240591
high plank,,148.38079976301364,72.55112857911737,78.51878926206183,136.08335145216,156.59668226389502,90.94006031543157,89.05993968456843,130.72415424210448,106.76257212393298,174.02630798705343,162.64261629205313,152.51441469358062,168.7800968638614,94.37391268522894,97.77071035945558,117.80627688662472,60.73514745173864
high plank,,152.2737902561588,64.43200119309023,98.7696008201211,125.21406273591155,175.24392717784983,138.2217991371446,41.778200862855414,142.50192796789855,126.44916871616446,176.2484589201876,175.83174018242482,171.5684971582872,174.58827458354224,52.37045207894808,45.30121726273123,104.75649633578016,21.33241565768138
high plank,,154.96432951490164,76.43420997090682,64.21181883165478,167.07453716503076,138.72913454101655,85.79741723282983,94.20258276717017,103.65276628236408,139.16991394169202,172.1385741876655,150.87761005962363,175.40181260590936,170.66563351635176,72.5975253005927,80.49363620440633,93.12336780357728,56.29442478899234
high plank,,132.52063853627294,74.86249748044997,65.36255186512894,154.28616859604367,141.19581244348862,69.80709615052908,110.19290384947094,85.81713743604374,129.8293961245321,159.75667506486258,152.45610366794486,167.35565899126186,153.80817482363219,89.94891753163529,90.6957983628966,106.5809245755634,73.06481862200224
high plank,,165.0477398981178,59.23658746961645,61.19491019850124,162.99231847811183,176.78738296561377,97.42099947362398,82.57900052637602,112.73905428206466,90.1263211311421,154.7983950775981,163.3551887107159,158.49731160214557,160.52242656688813,88.44160078442609,87.09358336227491,85.46282157394421,30.909940744747296
high plank,,137.0079794999493,79.66868464920846,74.26338361535821,121.85526260321674,147.0455725175981,106.07396697415706,73.92603302584294,134.60865751667913,79.73551388160972,128.7007117871403,157.3375090532301,164.50558012430392,174.71276507012598,79.40462831336967,76.72318526706165,109.71970852612945,60.16055882016679
high plank,,128.32801174659178,61.726951970010894,73.7786085765073,159.48235935345832,144.72947622304014,81.9988459516571,98.0011540483429,89.59948757238055,117.84684395036051,166.02937480038207,140.5856531482384,164.9757125581457,147.76475082366977,74.8798610046894,76.34198794430952,101.1149635861156,58.5593785367959
high plank,,119.61413940061567,76.40250587003142,77.18470581866708,132.92302179778878,148.8594305946678,115.18294053180998,64.81705946819002,128.06933836389155,95.20204420729723,113.98700578038157,155.54449305219083,165.0512606775069,172.318959154674,90.82591741866283,92.75023489232343,107.80041611827848,71.52851933622951
high plank,,139.8980840790758,71.39959159377241,60.72173576306645,162.86618649097696,166.08183183125487,71.78847309791699,108.21152690208302,90.07842994916165,108.1601394781611,164.74925569148957,162.30114290194265,176.54621366637033,165.73802120606675,95.02370343854885,94.91699739781028,82.93494801451408,46.25474278246037
high plank,,167.1353674282018,83.79422413020508,73.66938005128715,168.80002472070035,165.87460323621613,71.03171357697717,108.96828642302282,90.86293873954762,106.89743507750654,154.4047866702296,155.9660554073814,165.40132988701805,169.19581972683125,103.3002449293409,106.81117750239278,85.25871806140148,35.667545672273555
high plank,,145.3741302921085,61.31271656626965,54.614742115413364,154.41839274862159,151.08933192718476,72.07235231466726,107.92764768533274,82.76865507436112,115.62111875472965,175.81613554972492,162.0093121933071,171.26491494717635,155.7079237863621,81.83004502769143,83.99001416516649,96.69975570172396,45.8787054818921
high plank,,130.77951852415256,62.46188187407346,80.87369719683983,128.203005273998,156.4805509697274,104.42588195747898,75.57411804252104,140.2340976006649,98.14951952912791,148.4853675394546,160.27963400094293,165.62855935765046,171.35489148686267,88.93194071898604,85.36032320478606,111.29058654399816,64.35000239634306
high plank,,129.51613591383057,74.65151717271648,72.66716411453149,153.88449784736198,149.74842885484094,91.47642412111675,88.52357587888326,103.529701201297,124.77118131036197,159.6861342671755,160.19693067281983,172.84018751764296,151.7434204292475,96.3215293293694,96.09586788292306,97.16732308172139,49.92790113092326
